t,  X,  Y,  Z,  X.1,  Y.1,  Z.1,  traj_id
0.000000000000000000e+00,1.166672058105469034e+00,-4.573199081420897261e-01,1.563589439392089719e+00,1.166672058105469034e+00,-4.573199081420897261e-01,1.563589439392089719e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.168291931152343643e+00,-4.696348190307617076e-01,1.569459915161132590e+00,1.168291931152343643e+00,-4.696348190307617076e-01,1.569459915161132590e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.169952011108398304e+00,-4.826178359985350275e-01,1.577521705627441539e+00,1.169952011108398304e+00,-4.826178359985350275e-01,1.577521705627441539e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.171604766845703249e+00,-4.958339309692382790e-01,1.586705360412597798e+00,1.171604766845703249e+00,-4.958339309692382790e-01,1.586705360412597798e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.174841613769531223e+00,-5.222760009765624600e-01,1.603727073669433345e+00,1.174841613769531223e+00,-5.222760009765624600e-01,1.603727073669433345e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.176474914550781126e+00,-5.358506011962889115e-01,1.611642150878906499e+00,1.176474914550781126e+00,-5.358506011962889115e-01,1.611642150878906499e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.179723358154296742e+00,-5.632402801513671786e-01,1.626261749267577716e+00,1.179723358154296742e+00,-5.632402801513671786e-01,1.626261749267577716e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.181338729858398384e+00,-5.770312118530273038e-01,1.633061714172362455e+00,1.181338729858398384e+00,-5.770312118530273038e-01,1.633061714172362455e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.182900772094726438e+00,-5.904650878906250178e-01,1.639386749267577548e+00,1.182900772094726438e+00,-5.904650878906250178e-01,1.639386749267577548e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.184504241943359126e+00,-6.043479156494141469e-01,1.645650558471680069e+00,1.184504241943359126e+00,-6.043479156494141469e-01,1.645650558471680069e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.186101989746093821e+00,-6.182662200927732110e-01,1.651685829162597097e+00,1.186101989746093821e+00,-6.182662200927732110e-01,1.651685829162597097e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.187694244384765563e+00,-6.322141265869140048e-01,1.657515220642089337e+00,1.187694244384765563e+00,-6.322141265869140048e-01,1.657515220642089337e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.190863265991211062e+00,-6.601798248291016469e-01,1.668633728027343555e+00,1.190863265991211062e+00,-6.601798248291016469e-01,1.668633728027343555e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.192441101074219079e+00,-6.741899871826171342e-01,1.673954887390136426e+00,1.192441101074219079e+00,-6.741899871826171342e-01,1.673954887390136426e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.195538711547851518e+00,-7.018375396728515625e-01,1.684038963317870508e+00,1.195538711547851518e+00,-7.018375396728515625e-01,1.684038963317870508e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.197105484008788912e+00,-7.158831024169920454e-01,1.688972282409666903e+00,1.197105484008788912e+00,-7.158831024169920454e-01,1.688972282409666903e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.198669128417968910e+00,-7.299369812011720082e-01,1.693794021606445543e+00,1.198669128417968910e+00,-7.299369812011720082e-01,1.693794021606445543e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.200184173583984437e+00,-7.435839080810545676e-01,1.698373374938964897e+00,1.200184173583984437e+00,-7.435839080810545676e-01,1.698373374938964897e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.201742630004883017e+00,-7.576500701904297363e-01,1.702994499206543333e+00,1.201742630004883017e+00,-7.576500701904297363e-01,1.702994499206543333e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.203298797607421644e+00,-7.717210388183589620e-01,1.707522354125976305e+00,1.203298797607421644e+00,-7.717210388183589620e-01,1.707522354125976305e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.204852600097656046e+00,-7.857957458496092062e-01,1.711961975097655797e+00,1.204852600097656046e+00,-7.857957458496092062e-01,1.711961975097655797e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.206404113769531161e+00,-7.998738861083981577e-01,1.716316909790039036e+00,1.206404113769531161e+00,-7.998738861083981577e-01,1.716316909790039036e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.209456863403320037e+00,-8.276232147216795454e-01,1.724663772583007848e+00,1.209456863403320037e+00,-8.276232147216795454e-01,1.724663772583007848e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.210957412719726456e+00,-8.412942504882815475e-01,1.728665313720703089e+00,1.210957412719726456e+00,-8.412942504882815475e-01,1.728665313720703089e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.212502746582031277e+00,-8.553801727294921831e-01,1.732714576721190891e+00,1.212502746582031277e+00,-8.553801727294921831e-01,1.732714576721190891e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.214000778198241814e+00,-8.690538024902342285e-01,1.736574897766113512e+00,1.214000778198241814e+00,-8.690538024902342285e-01,1.736574897766113512e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.217039184570311905e+00,-8.968175506591794521e-01,1.744202957153320410e+00,1.217039184570311905e+00,-8.968175506591794521e-01,1.744202957153320410e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.220073699951171875e+00,-9.245842742919921919e-01,1.751551666259765661e+00,1.220073699951171875e+00,-9.245842742919921919e-01,1.751551666259765661e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.223104934692382351e+00,-9.523509979248048207e-01,1.758615875244140536e+00,1.223104934692382351e+00,-9.523509979248048207e-01,1.758615875244140536e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.224641265869141016e+00,-9.664415740966796342e-01,1.762088699340820241e+00,1.224641265869141016e+00,-9.664415740966796342e-01,1.762088699340820241e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.226176910400390341e+00,-9.805324554443359819e-01,1.765483589172363255e+00,1.226176910400390341e+00,-9.805324554443359819e-01,1.765483589172363255e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.227667388916015678e+00,-9.942089843750000488e-01,1.768700981140136408e+00,1.227667388916015678e+00,-9.942089843750000488e-01,1.768700981140136408e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.229202728271484357e+00,-1.008299636840820357e+00,1.771932678222656099e+00,1.229202728271484357e+00,-1.008299636840820357e+00,1.771932678222656099e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.232223739624023207e+00,-1.036066360473632875e+00,1.778037872314452761e+00,1.232223739624023207e+00,-1.036066360473632875e+00,1.778037872314452761e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.233756790161132821e+00,-1.050156936645507910e+00,1.780991477966308301e+00,1.233756790161132821e+00,-1.050156936645507910e+00,1.780991477966308301e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.236820449829101554e+00,-1.078338088989257537e+00,1.786570129394531303e+00,1.236820449829101554e+00,-1.078338088989257537e+00,1.786570129394531303e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.238350906372070348e+00,-1.092426376342773509e+00,1.789175148010252903e+00,1.238350906372070348e+00,-1.092426376342773509e+00,1.789175148010252903e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.241411819458007493e+00,-1.120602264404296777e+00,1.793945159912109899e+00,1.241411819458007493e+00,-1.120602264404296777e+00,1.793945159912109899e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.242940063476562385e+00,-1.134687652587890616e+00,1.796066894531249902e+00,1.242940063476562385e+00,-1.134687652587890616e+00,1.796066894531249902e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.244467926025390359e+00,-1.148770828247070330e+00,1.797969360351562296e+00,1.244467926025390359e+00,-1.148770828247070330e+00,1.797969360351562296e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.245995788574218777e+00,-1.162851409912109002e+00,1.799598999023437340e+00,1.245995788574218777e+00,-1.162851409912109002e+00,1.799598999023437340e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.247521438598632848e+00,-1.176927337646484828e+00,1.800863800048828178e+00,1.247521438598632848e+00,-1.176927337646484828e+00,1.800863800048828178e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.250621643066406108e+00,-1.204659118652343874e+00,1.803275756835937216e+00,1.250621643066406108e+00,-1.204659118652343874e+00,1.803275756835937216e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.252440032958984206e+00,-1.218725814819336062e+00,1.806113891601561994e+00,1.252440032958984206e+00,-1.218725814819336062e+00,1.806113891601561994e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.254613494873046742e+00,-1.232751464843750311e+00,1.810685691833495925e+00,1.254613494873046742e+00,-1.232751464843750311e+00,1.810685691833495925e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.257196044921875311e+00,-1.246275863647460902e+00,1.816824989318847949e+00,1.257196044921875311e+00,-1.246275863647460902e+00,1.816824989318847949e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.260482711791991894e+00,-1.260059051513672035e+00,1.825130653381347612e+00,1.260482711791991894e+00,-1.260059051513672035e+00,1.825130653381347612e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.264493484497070330e+00,-1.273637008666992143e+00,1.835481719970703196e+00,1.264493484497070330e+00,-1.273637008666992143e+00,1.835481719970703196e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.269044189453124805e+00,-1.286602630615234499e+00,1.846735954284667969e+00,1.269044189453124805e+00,-1.286602630615234499e+00,1.846735954284667969e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.274350204467773473e+00,-1.299747772216796493e+00,1.859041557312012483e+00,1.274350204467773473e+00,-1.299747772216796493e+00,1.859041557312012483e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.279974060058593155e+00,-1.312323303222656223e+00,1.870670471191406392e+00,1.279974060058593155e+00,-1.312323303222656223e+00,1.870670471191406392e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.285896911621093652e+00,-1.324750823974609304e+00,1.880518226623534295e+00,1.285896911621093652e+00,-1.324750823974609304e+00,1.880518226623534295e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.298675079345703143e+00,-1.349558868408203161e+00,1.894513664245605300e+00,1.298675079345703143e+00,-1.349558868408203161e+00,1.894513664245605300e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.305515441894530726e+00,-1.361934814453124698e+00,1.898911170959472372e+00,1.305515441894530726e+00,-1.361934814453124698e+00,1.898911170959472372e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.319855194091796857e+00,-1.386264343261718768e+00,1.903307762145996396e+00,1.319855194091796857e+00,-1.386264343261718768e+00,1.903307762145996396e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.327109680175781126e+00,-1.397873535156249680e+00,1.903683586120605620e+00,1.327109680175781126e+00,-1.397873535156249680e+00,1.903683586120605620e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.350384979248046680e+00,-1.432657470703124991e+00,1.899409446716308736e+00,1.350384979248046680e+00,-1.432657470703124991e+00,1.899409446716308736e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.358547821044921555e+00,-1.444131774902343679e+00,1.896507110595704093e+00,1.358547821044921555e+00,-1.444131774902343679e+00,1.896507110595704093e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.366859130859374494e+00,-1.455497283935546893e+00,1.893018150329589533e+00,1.366859130859374494e+00,-1.455497283935546893e+00,1.893018150329589533e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.375310211181640874e+00,-1.466758422851562216e+00,1.889013404846191513e+00,1.375310211181640874e+00,-1.466758422851562216e+00,1.889013404846191513e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.383892822265625044e+00,-1.477919311523437695e+00,1.884551696777343910e+00,1.383892822265625044e+00,-1.477919311523437695e+00,1.884551696777343910e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.392342529296874964e+00,-1.488658905029296653e+00,1.879833412170409890e+00,1.392342529296874964e+00,-1.488658905029296653e+00,1.879833412170409890e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.401165618896484055e+00,-1.499630889892577867e+00,1.874609527587890900e+00,1.401165618896484055e+00,-1.499630889892577867e+00,1.874609527587890900e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.410103149414061896e+00,-1.510509643554687864e+00,1.869051589965819993e+00,1.410103149414061896e+00,-1.510509643554687864e+00,1.869051589965819993e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.437300567626953018e+00,-1.542278137207030886e+00,1.850842552185058443e+00,1.437300567626953018e+00,-1.542278137207030886e+00,1.850842552185058443e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.446393585205077992e+00,-1.552475128173827823e+00,1.844408798217772816e+00,1.446393585205077992e+00,-1.552475128173827823e+00,1.844408798217772816e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.455591125488281401e+00,-1.562575836181640865e+00,1.837768707275390323e+00,1.455591125488281401e+00,-1.562575836181640865e+00,1.837768707275390323e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.474902954101562358e+00,-1.583047485351561923e+00,1.823599205017089497e+00,1.474902954101562358e+00,-1.583047485351561923e+00,1.823599205017089497e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.484783172607421431e+00,-1.593069305419922088e+00,1.816690635681152077e+00,1.484783172607421431e+00,-1.593069305419922088e+00,1.816690635681152077e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.494857482910156188e+00,-1.602947845458984499e+00,1.811659126281738308e+00,1.494857482910156188e+00,-1.602947845458984499e+00,1.811659126281738308e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.505030212402343581e+00,-1.612775573730468759e+00,1.808470916748046831e+00,1.505030212402343581e+00,-1.612775573730468759e+00,1.808470916748046831e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.515182495117187500e+00,-1.622657318115234615e+00,1.806889457702636426e+00,1.515182495117187500e+00,-1.622657318115234615e+00,1.806889457702636426e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.534644317626953081e+00,-1.642682952880858860e+00,1.808634223937988006e+00,1.534644317626953081e+00,-1.642682952880858860e+00,1.808634223937988006e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.552785034179687607e+00,-1.664353637695312305e+00,1.818454627990722772e+00,1.552785034179687607e+00,-1.664353637695312305e+00,1.818454627990722772e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.568040618896484384e+00,-1.687037200927734126e+00,1.836033554077148411e+00,1.568040618896484384e+00,-1.687037200927734126e+00,1.836033554077148411e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.574927520751953303e+00,-1.699304351806640634e+00,1.846898117065429501e+00,1.574927520751953303e+00,-1.699304351806640634e+00,1.846898117065429501e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.581184234619140705e+00,-1.711906127929687216e+00,1.858135528564452743e+00,1.581184234619140705e+00,-1.711906127929687216e+00,1.858135528564452743e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.586846313476562464e+00,-1.724812316894530850e+00,1.869598159790039293e+00,1.586846313476562464e+00,-1.724812316894530850e+00,1.869598159790039293e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.591953125000000080e+00,-1.737997131347656099e+00,1.881389694213867259e+00,1.591953125000000080e+00,-1.737997131347656099e+00,1.881389694213867259e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.596616821289062349e+00,-1.751384735107421431e+00,1.892735252380370436e+00,1.596616821289062349e+00,-1.751384735107421431e+00,1.892735252380370436e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.600982208251953143e+00,-1.764871215820311923e+00,1.902217712402344052e+00,1.600982208251953143e+00,-1.764871215820311923e+00,1.902217712402344052e+00,0.000000000000000000e+00
