t, X, Y, Z, V_X, V_Y, V_Z, traj_id
0.000000000000000000e+00,9.405262756347656516e-01,-7.336204528808593084e-02,1.632766914367675737e+00,1.002645073760376349e+01,3.453995643838422058e+00,-2.229639577239217463e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.512858581542970038e-01,-7.574900627136230136e-02,1.641599121093750391e+00,9.817215748372825956e+00,4.267828033934207177e+00,-2.366715796660781024e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.619424438476562589e-01,-7.884498596191406861e-02,1.652283668518066628e+00,9.570104301655254275e+00,4.976830524680210033e+00,-2.523736061130347430e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.724225616455077770e-01,-8.268904685974119706e-02,1.664614334106445215e+00,9.320821957919582346e+00,5.568292905636634593e+00,-2.683747848093804400e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.826557159423827681e-01,-8.729996681213378351e-02,1.678408470153808896e+00,9.098235580052781657e+00,6.037610819010252428e+00,-2.868408457896082897e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.925750732421875222e-01,-9.268559455871581976e-02,1.693570404052734402e+00,8.918141885092358834e+00,6.402533073231129634e+00,-3.066519341107442731e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.002119369506836000e+00,-9.883725166320800337e-02,1.709995422363281170e+00,8.782507433337555014e+00,6.687870628559521968e+00,-3.265386484026679970e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.011232910156249831e+00,-1.057339191436767745e-01,1.727568511962890518e+00,8.683472005627397294e+00,6.913832649326914215e+00,-3.420233724154888133e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.019937210083007750e+00,-1.132248401641845481e-01,1.745000381469726358e+00,8.669898636839342032e+00,7.015465711834341533e+00,-3.183173899375900007e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.028291778564453196e+00,-1.211329460144043024e-01,1.760749511718749938e+00,8.790679678070850045e+00,6.925386558032180062e+00,-2.799385316522459810e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.036072463989257564e+00,-1.291438102722168024e-01,1.773990325927734091e+00,9.038107977209939747e+00,6.606325630358366396e+00,-2.447027019688398752e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.043553009033203249e+00,-1.374213886260986228e-01,1.784822502136230504e+00,9.373538157505599600e+00,6.098151299328676167e+00,-2.082609431653190235e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.050974044799804830e+00,-1.461733436584472523e-01,1.793194885253906357e+00,9.749324004500614649e+00,5.449817962808963578e+00,-1.683687777258019658e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.058118896484375071e+00,-1.551191234588623069e-01,1.798729705810546919e+00,1.009925466436432728e+01,4.743095460684104481e+00,-1.290312306331268699e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.064992446899414080e+00,-1.642393112182617132e-01,1.801589012145995872e+00,1.038768753232823805e+01,4.044686195951589625e+00,-9.221744884812037579e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.071595764160156117e+00,-1.735206604003906306e-01,1.802015533447265616e+00,1.060289522876962387e+01,3.410065928155335158e+00,-5.902799286052218264e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.077746658325195339e+00,-1.826730537414550659e-01,1.800356597900390820e+00,1.074731922561356079e+01,2.890311202749831665e+00,-3.057593568721670430e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.083644943237304537e+00,-1.919584274291991910e-01,1.796902999877929785e+00,1.084178709453876088e+01,2.479589211759138934e+00,-5.814883181568158976e-02,0.000000000000000000e+00
0.000000000000000000e+00,1.089461364746093563e+00,-2.016555213928222234e-01,1.791709671020507821e+00,1.090238751278102036e+01,2.167035332152177141e+00,1.605832660200672835e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.094860076904296875e+00,-2.111858558654784723e-01,1.785298805236816388e+00,1.093826806779901517e+01,1.954750795360415960e+00,3.423278527924287773e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.100175018310546982e+00,-2.211190032958984253e-01,1.777487525939941637e+00,1.096134253464942354e+01,1.805667306471725242e+00,5.022193485659455225e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.105101470947265518e+00,-2.308629989624023660e-01,1.768906517028808967e+00,1.097655246464125689e+01,1.704238236634548320e+00,6.358167510134399292e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.109807739257812509e+00,-2.407013893127441517e-01,1.759487228393554314e+00,1.098863038932901759e+01,1.624839428864619961e+00,7.515752153599425389e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.114302139282226323e+00,-2.506272315979004017e-01,1.749353027343750311e+00,1.099977644720879866e+01,1.552808554283125808e+00,8.523915931306627058e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.118592453002929643e+00,-2.606343078613280739e-01,1.738609199523925453e+00,1.101091534889246759e+01,1.479938025342570240e+00,9.404962184373936163e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.122685699462890430e+00,-2.707165336608886586e-01,1.727345924377442055e+00,1.102207395045714478e+01,1.403795789662696691e+00,1.017598877844275496e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.126588439941406339e+00,-2.808684921264648637e-01,1.715639991760253391e+00,1.103274384861105339e+01,1.326313600992039099e+00,1.085017650506773679e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.130415573120117090e+00,-2.913957405090332187e-01,1.703187332153320410e+00,1.104249444989560303e+01,1.249755750614006011e+00,1.145407819272804328e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.134050216674804767e+00,-3.019868469238281006e-01,1.690398101806640518e+00,1.105031093960938904e+01,1.181861300310667495e+00,1.197983788347925627e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.137495117187500071e+00,-3.126375007629394465e-01,1.677329406738280904e+00,1.105566856597574166e+01,1.127728707540994080e+00,1.243596246233830582e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.140751037597656170e+00,-3.233440780639648682e-01,1.664033775329589737e+00,1.105818323334104036e+01,1.091266273464357894e+00,1.282855241322663931e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.143728790283203178e+00,-3.337862777709961204e-01,1.650962219238281348e+00,1.105756525852697791e+01,1.075978582815225515e+00,1.314587857991430520e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.146604156494140714e+00,-3.445945358276367165e-01,1.637379798889160076e+00,1.105308842327242402e+01,1.082254572731807807e+00,1.341403940628566049e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.149273986816406357e+00,-3.554516220092773238e-01,1.623756980895995738e+00,1.104344955461569988e+01,1.114376564517655543e+00,1.360647569139879609e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.151722183227539054e+00,-3.663555526733398571e-01,1.610152587890625098e+00,1.102742007817466963e+01,1.200622036262240178e+00,1.441798865581896294e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.154005584716796928e+00,-3.772705841064453169e-01,1.595042724609374796e+00,1.102638887145591973e+01,1.276927637481587219e+00,1.616918337596786603e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.156113510131835831e+00,-3.882442092895507790e-01,1.580900917053222443e+00,1.109006051557211947e+01,1.223231321512195491e+00,7.863651894359654504e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.158070983886718697e+00,-3.993467330932617410e-01,1.569959907531738308e+00,1.117427270564057551e+01,1.030978493738021307e+00,-1.752722688221950709e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.159925231933593537e+00,-4.106308746337890558e-01,1.562543678283691451e+00,1.125775340290540072e+01,7.860910585487506097e-01,-1.200638672652282857e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.161707000732421502e+00,-4.221495819091796164e-01,1.558703842163085884e+00,1.133373090213109791e+01,5.498674393626606927e-01,-2.187531659811993823e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.163388977050781259e+00,-4.335872268676757568e-01,1.557969589233398455e+00,1.140297107333341842e+01,3.665643152944441652e-01,-3.063285596473856121e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.165039978027343714e+00,-4.453036880493164151e-01,1.559706687927245872e+00,1.147555048784796838e+01,2.448935173625264028e-01,-3.852191945993063360e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.166672058105468812e+00,-4.573199081420897261e-01,1.563589439392090163e+00,1.164454650183500739e+01,1.856205578361019015e-01,-4.335054110489573453e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.168291931152343643e+00,-4.696348190307616521e-01,1.569459915161132590e+00,1.186641677709791765e+01,1.772006783208102121e-01,-4.640080390993843729e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.169952011108398304e+00,-4.826178359985351385e-01,1.577521705627441762e+00,1.211152769807572760e+01,2.010305878316174522e-01,-4.851948608719657940e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.171604766845703027e+00,-4.958339309692383345e-01,1.586705360412597576e+00,1.234928577500385671e+01,2.354730432803400497e-01,-4.710597847450169517e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.173202209472656188e+00,-5.088009643554688433e-01,1.595335693359374973e+00,1.255816014486067189e+01,2.619678907883375985e-01,-4.460621580248489870e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.174841613769531001e+00,-5.222760009765624600e-01,1.603727073669433345e+00,1.274607546465724894e+01,2.714650655244525423e-01,-4.204292708917268584e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.176474914550781348e+00,-5.358506011962890225e-01,1.611642150878906499e+00,1.290648965976613560e+01,2.601061230634353350e-01,-3.968709162423837533e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.178102035522460733e+00,-5.495096588134765758e-01,1.619136657714844052e+00,1.304163873666391993e+01,2.313622082190764928e-01,-3.758316230245616119e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.179723358154296964e+00,-5.632402801513671786e-01,1.626261749267577938e+00,1.315448291161179206e+01,1.923103356582762380e-01,-3.573375698430594216e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.181338729858398384e+00,-5.770312118530273038e-01,1.633061714172362677e+00,1.324814066659024192e+01,1.508084622652203499e-01,-3.412420742728107470e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.182900772094726438e+00,-5.904650878906250178e-01,1.639386749267577770e+00,1.332353594045490475e+01,1.143779965460050008e-01,-3.277009167049239391e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.184504241943359126e+00,-6.043479156494141469e-01,1.645650558471680069e+00,1.338790109563879760e+01,8.480639843704462777e-02,-3.156515545546879409e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.186101989746093599e+00,-6.182662200927733220e-01,1.651685829162597319e+00,1.344109660218896884e+01,6.475090025978325059e-02,-3.052833623960129472e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.187694244384765563e+00,-6.322141265869141158e-01,1.657515220642089560e+00,1.348511670815145358e+01,5.347770553439180202e-02,-2.963627959325427774e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.189281158447265563e+00,-6.461867523193359775e-01,1.663158874511718510e+00,1.352161025058939181e+01,4.881849838582662943e-02,-2.886799975001424823e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.190863265991210840e+00,-6.601798248291015359e-01,1.668633728027343777e+00,1.355192683248671059e+01,4.809399742929887367e-02,-2.820501746545847954e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.192441101074219079e+00,-6.741899871826171342e-01,1.673954887390136426e+00,1.357717067467672756e+01,4.879702344339519049e-02,-2.763129315367454542e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.193968429565429812e+00,-6.878017425537108487e-01,1.678984794616698917e+00,1.359767909283658760e+01,4.907768080463270621e-02,-2.714798746593003465e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.195538711547851518e+00,-7.018375396728515625e-01,1.684038963317870730e+00,1.361540173209394666e+01,4.794572870044078172e-02,-2.671216762608211948e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.197105484008789134e+00,-7.158831024169921564e-01,1.688972282409667347e+00,1.363028149445235471e+01,4.508619668932833252e-02,-2.633055202201477041e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.198669128417968910e+00,-7.299369812011718972e-01,1.693794021606445543e+00,1.364280945595278460e+01,4.078599901597534938e-02,-2.599466759956054140e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.200184173583984437e+00,-7.435839080810546786e-01,1.698373374938964897e+00,1.365310593175955134e+01,3.583181609168306636e-02,-2.570752930562600458e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.201742630004883017e+00,-7.576500701904297363e-01,1.702994499206543333e+00,1.366211643844765433e+01,3.058248768328120787e-02,-2.544163922572768577e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.203298797607421644e+00,-7.717210388183591840e-01,1.707522354125976527e+00,1.366977581277968312e+01,2.577189460806561180e-02,-2.520281874585364790e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.204852600097656046e+00,-7.857957458496092062e-01,1.711961975097655575e+00,1.367632329572579586e+01,2.175396937444152093e-02,-2.498637682830584961e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.206404113769531161e+00,-7.998738861083982687e-01,1.716316909790039036e+00,1.368194610126093558e+01,1.868844736889574421e-02,-2.478787509932672606e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.207908325195312438e+00,-8.135404205322265270e-01,1.720465965270996156e+00,1.368666595851574641e+01,1.658235494226634188e-02,-2.460822887979789098e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.209456863403320259e+00,-8.276232147216795454e-01,1.724663772583007848e+00,1.369090627581824826e+01,1.510220773264680898e-02,-2.443808128901354237e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.210957412719726234e+00,-8.412942504882814365e-01,1.728665313720703089e+00,1.369451144110486496e+01,1.412002886563179342e-02,-2.428220047783923086e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.212502746582031055e+00,-8.553801727294921831e-01,1.732714576721191113e+00,1.369779511580041920e+01,1.336513561919261406e-02,-2.413214021400413412e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.214000778198241814e+00,-8.690538024902342285e-01,1.736574897766113512e+00,1.370062824951087066e+01,1.270681452402300238e-02,-2.399238378936877414e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.215498352050781161e+00,-8.827274322509766069e-01,1.740366897583007999e+00,1.370317665056716550e+01,1.203533275302515540e-02,-2.385840398135646190e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.217039184570312127e+00,-8.968175506591795632e-01,1.744202957153320410e+00,1.370554974750440635e+01,1.125963284275943721e-02,-2.372602192835520540e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.218580017089843537e+00,-9.109081268310547097e-01,1.747967262268066202e+00,1.370771903954559434e+01,1.039473287576342386e-02,-2.359695025627819298e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.220073699951171875e+00,-9.245842742919921919e-01,1.751551666259765438e+00,1.370966129887497331e+01,9.517375153362372942e-03,-2.347305246488499808e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.221566696166991983e+00,-9.382604217529295632e-01,1.755067062377929643e+00,1.371147590537892214e+01,8.667059256639575437e-03,-2.335050808678976075e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.223104934692382573e+00,-9.523509979248048207e-01,1.758615875244140536e+00,1.371323811614191079e+01,7.858418314432570953e-03,-2.322480518727667143e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.224641265869140794e+00,-9.664415740966796342e-01,1.762088699340820241e+00,1.371491641183398791e+01,7.155015491113304350e-03,-2.309814170536864886e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.226176910400390563e+00,-9.805324554443359819e-01,1.765483589172363255e+00,1.371652763964217314e+01,6.581346594479064137e-03,-2.296947429220380421e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.227667388916015678e+00,-9.942089843750000488e-01,1.768700981140136408e+00,1.371804902807350501e+01,6.142225822749481680e-03,-2.284212570397332165e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.229202728271484357e+00,-1.008299636840820357e+00,1.771932678222656321e+00,1.371958259272647318e+01,5.786121543178702510e-03,-2.270662422001089809e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.230690689086914036e+00,-1.021975784301757617e+00,1.774984931945800870e+00,1.372106494123680243e+01,5.555881119319929298e-03,-2.257132211478249051e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.232223739624023207e+00,-1.036066360473632875e+00,1.778037872314452761e+00,1.372257996777390332e+01,5.363398988761148602e-03,-2.242436068790031101e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.233756790161132821e+00,-1.050156936645507910e+00,1.780991477966308523e+00,1.372410438479843542e+01,5.187098899627429205e-03,-2.226916232760483894e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.235289840698241992e+00,-1.064247512817382724e+00,1.783838539123534961e+00,1.372564577181331913e+01,5.029230524959516814e-03,-2.210373088488865712e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.236820449829101554e+00,-1.078338088989257759e+00,1.786570129394531303e+00,1.372721793091529285e+01,4.912383598975721653e-03,-2.192555761832115646e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.238350906372070348e+00,-1.092426376342773509e+00,1.789175148010253347e+00,1.372883581880118165e+01,4.822590723335017614e-03,-2.173124262408330232e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.239881362915038920e+00,-1.106514358520507946e+00,1.791639862060546928e+00,1.373050878571940281e+01,4.766406371576437095e-03,-2.151616689235369417e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.241411819458007715e+00,-1.120602264404296777e+00,1.793945159912109899e+00,1.373224607800289654e+01,4.783355986162973750e-03,-2.127352032060022324e+00,0.000000000000000000e+00
